cabecalho,data_hora,imagens
"[JANEIRO BRANCO] Um novo ano se inicia, e a campanha “Janeiro Branco” mais uma vez nos convida a refletir sobre a importância dos cuidados com a saúde mental como estratégia para a melhoria da qualidade de vida e do bem-estar das pessoas. Mas você sabe realmente o que é ter saúde mental?Costumeiramente, pensamos saúde mental em termos de algo que se tem ou não se tem, e não como aquilo que ela realmente é: um processo contínuo ao longo das nossas vidas. Saúde mental definitivamente não significa ausência de turbulência, dúvida ou sentimentos ruins, e pode ser mais bem compreendida como a capacidade de acolher a nossa história, aceitar as nossas emoções e encarar as nuances da vida com abertura, coragem e amor.Agora, que tal exercitar essa abertura por meio do “A.C.A.L.M.E.-S.E.”?A técnica mnemômica “A.C.A.L.M.E.-S.E.” é uma ferramenta da Terapia Cognitivo-Comportamental que tem como objetivo ampliar os nossos recursos pessoais para lidar com preocupações e angústias decorrentes dos enfrentamentos cotidianos. Cada letra da palavra corresponde a uma das oito etapas para a obtenção de um estado de menor ansiedade e alívio dos sintomas.",2023-01-13 11:46:00,4
[ASSÉDIO] Você sabe o que fazer ao identificar situações de assédio dentro da nossa Instituição? Preparamos este conteúdo para você entender melhor como encaminhar denúncias da forma correta e nos ajudar a fazer do IF Goiano um lugar ainda mais seguro. #ifgoiano #assedio #orgulhodeserifgoiano,2023-01-11 13:23:00,4
"O Fórum das Instituições Públicas de Ensino Superior de Goiás divulga nota de repúdio com relação aos acontecimentos da tarde deste domingo, 8 de janeiro, em Brasília.",2023-01-09 01:10:00,1
[EDITORA] A Editora IF Goiano prorrogou a data de submissão de artigos de Ciências Agrárias para o dia 15 de fevereiro. As submissões serão feitas pelo e-mail editora@ifgoiano.edu.br. As propostas serão analisadas pelo Conselho Editorial e pela equipe técnica da Editora IF Goiano. As obras serão publicadas no formato de e-book e disponibilizadas no Repositório do IF Goiano#editoraifgoiano ##publicaçãocientfica #ifgoiano,2023-01-06 12:26:00,1
[NUTRIÇÃO] Preparamos algumas dicas para uma alimentação saudável no verão. #ifgoiano #alimentação,2023-01-06 11:25:00,4
"[PROCESSO SELETIVO] Está querendo participar do nosso processo seletivo, mas está com dificuldade de se inscrever? Confira esse tutorial que preparamos para facilitar!#ifgoiano #cursosuperior #graduacao #institutofederal #publico #gratuito #educacao #cursos #formacao #goias #2023",2023-01-04 11:36:00,1
"[FIM DE ANO] O IF Goiano deseja a todos(as) um Feliz Natal e um Ano Novo repleto de prosperidade nos estudos, no trabalho e na vida.Aos estudantes, servidores, colaboradores, parceiros e comunidade, boas festas!#IFGoiano #FelizNatal #Feliz2023",2022-12-23 14:59:00,1
"[CURSOS SUPERIORES] Quer fazer graduação no IF Goiano? A hora é agora! As inscrições ao Processo Seletivo de cursos superiores foram prorrogadas até 21 de janeiro. São mais de 1,8 mil vagas à sua espera. Entra lá no nosso site pra conferir e se inscrever: ifgoiano.edu.br/superior#inscriçõesprocessoseletivo #cursosgratuitos #cursosuperior",2022-12-16 13:10:00,1
"[PRÊMIO] Pesquisadores do IF Goiano são destaques em premiação da Fapeg, que visa incentivar o desenvolvimento científico, tecnológico e inovador no estado de Goiás. O Instituto participou nas categorias Pesquisador Destaque e Pesquisador Inovador, sendo todos os pesquisadores premiados!A premiação foi realizada em cerimônia promovida na terça-feira, 13, no auditório do Sebrae, em Goiânia.",2022-12-15 11:46:00,4
"[NOTA DE REPÚDIO] O Instituto Federal Goiano vem a público manifestar repúdio aos atos de vandalismo que aconteceram na noite de segunda-feira, 12, em Brasília. A Instituição teve um carro incendiado e um servidor cerceado do seu direito de ir e vir. Na ocasião, grupos radicais tentaram invadir o prédio público da Polícia Federal e um shopping center, depredaram veículos e ameaçaram a segurança dos cidadãos na zona central da capital. O IF Goiano se solidariza a todos que de alguma forma foram vítimas das ações ocorridas, cobrando das autoridades medidas ágeis e eficientes. O Instituto reitera sua posição a favor da liberdade e democracia, que são direitos inegociáveis.",2022-12-13 14:46:00,1
"[MEDITAÇÃO] Esta semana o IF Goiano encerra o ciclo de práticas de meditação on-line para servidores(as). A última aula será amanhã, das 17 às 17h30. Além desse lembrete, não podia faltar mais uma dica por aqui: aprenda a inspirar e expirar de forma correta e obtenha uma nova experiência de conexão com seu corpo. Ano que vem tem mais!#meditaçãoonline #pratiquemeditação",2022-12-12 16:00:00,4
[CONSUP] Confira o resultado final da Eleição do novo Conselho Superior do IF Goiano!>>> Veja no link: https://bit.ly/3PhtUy7Visit the Electoral Justice website for official 2022 election information. Get election info,2022-12-12 12:53:00,1
[CONSUP] Atenção: divulgado resultado preliminar da Eleição do novo Conselho Superior do IF Goiano!>>> Segue o link para conferir: https://bit.ly/3W1LxnFVisit the Electoral Justice website for official 2022 election information. Get election info,2022-12-09 13:29:00,1
[PUBLICAÇÃO] A Editora IF Goiano está com edital aberto para chamada de artigos acadêmicos originais das Ciências Agrárias destinados à publicação da área.Se interessou? Então envie seu artigo até 31 de dezembro para o e-mail: editora@ifgoiano.edu.br >>> Mais informações: https://bit.ly/3HhCP0g,2022-12-09 11:00:00,1
"[BIBLIOTECAS] Você está satisfeito(a) com os serviços prestados por nossas bibliotecas? Participe da pesquisa sobre o assunto e nos ajude a melhorar!Ah, mas não dê bobeira, pois termina amanhã o prazo para responder. O questionário está disponível no e-mail institucional e nos Stories. Se tiver dúvidas, pode enviar para sibi@ifgoiano.edu.br#bibliotecasifgoiano #sibi #pesquisadesatisfação",2022-12-08 21:12:00,1
"[BOLETIM] A edição de dezembro do Boletim da Pesquisa, Pós-Graduação e Inovação já está disponível. A publicação reúne todas as novidades relacionadas à área, como notícias, editais, eventos, apresentações de TCCs, dissertações e teses. Confira a publicação acessando o nosso portal, link na bio e nos stories.#boletimdepesquisa #edicaodedezembro",2022-12-08 19:38:00,1
[BOLÃO] Agora estamos nas quartas de final! E a confiança na nossa seleção como está? Bora com os palpites para o confronto de amanhã?,2022-12-08 18:57:00,1
"Mediante a insustentável situação financeira que nossa Instituição atravessa no presente momento, cumpre-nos fazer alguns esclarecimentos: Na última semana, o Governo Federal realizou diversos bloqueios orçamentários. Na segunda-feira, 28, a restrição era da ordem de R$122 milhões nos valores empenho das instituições. Na quinta-feira, o valor subiu para R$ 208 milhões, o equivalente a 8,16% da LOA de 2022. No IF Goiano o montante bloqueado é de R$ 4.109.002,00, o que corresponde a 6,7% do orçamento da Instituição.Essa imposição inviabilizou, a partir de então, a emissão de empenho e a execução orçamentária. Não bastasse isso, fomos notificados sobre a limitação de recebimento de recursos financeiros, impossibilitando o pagamento, em dezembro, das despesas já executadas, inclusive dos auxílios da assistência estudantil.Abruptamente, fomos obrigados a desconstruir todo o planejamento financeiro que havíamos pensado para finalizar o exercício 2022 e, até o presente momento, não foi feita por parte dos Ministérios da Educação e da Economia qualquer justificativa para dirimir esse problema. A situação é muito grave, posto que empenhos já emitidos, tais como bolsas de ensino, de pesquisa, de extensão; auxílios estudantis; serviços prestados por terceirizados; água; energia; limpeza; dentre outras, não poderão ser pagos. Resta-nos solicitar a compreensão e o apoio da comunidade acadêmica do IF Goiano e da sociedade para que nossa voz ecoe e sensibilize as autoridades ministeriais para reverter esse cenário, sem arredar pé da defesa de uma Educação Pública, Gratuita e de Excelência. Para remediar esse estrago, estamos ombreados com o Conselho Nacional das Instituições da Rede Federal de Educação Profissional, Científica e Tecnológica (Conif), com os Parlamentares do Congresso Nacional e outras instituições relacionadas.Instituto Federal de Educação Ciência e Tecnologia Goiano",2022-12-08 13:15:00,1
"[CONSUP] Chegou o dia de votar no representante do seu segmento para compor o novo Conselho Superior do IF Goiano.A votação acontece hoje, quinta-feira, pelo SUAP. Acesse e participe!(Se você ainda não conhece os candidatos, corre lá no link da nossa bio que ainda dá tempo).Visit the Electoral Justice website for official 2022 election information. Get election info",2022-12-08 11:00:00,1
"[RETIFICADO] Informamos que o edital do Processo Seletivo de Licenciatura em Pedagogia, na modalidade Educação a Distância foi retificado. O novo cronograma prevê a divulgação do resultado preliminar para o dia 10/02/2023.Acesse a matéria no nosso site para mais informações e link do edital retificado:ifgoiano.edu.br",2022-12-07 19:36:00,1
[PUBLICAÇÃO] A Editora IF Goiano está com edital aberto para chamada de obras originais de diversas áreas do conhecimento. As produções selecionadas vão compor a Coleção Tecnologias do Século 21.Se interessou? Então envie sua obra até 31 de janeiro para o e-mail: editora@ifgoiano.edu.br >>> Mais informações: https://bit.ly/3HhCP0g,2022-12-07 14:56:00,1
"[CONSUP] Já está disponível a lista de candidatos a representante do Conselho Superior, órgão máximo do IF Goiano.Conheça o perfil e propostas dos candidatos dos segmentos: estudantes, docentes e técnico-administrativos. A votação acontece na quinta-feira (08/12) pelo SUAP, participe!Link disponível na bio do perfil do Instagram.",2022-12-05 16:01:00,1
"[FEIRA AGROECOLÓGICA] Quem estiver em Goiânia na quarta-feira, 7, e quiser adquirir produtos fresquinhos vindos da fazenda, pode aproveitar para participar com a gente da última Feira Institucional Agroecológica do ano. A Reitoria do IF Goiano fica na Rua 88, 320, Setor Sul. #feiraagroecológica #ediçãocomemorativa",2022-12-05 13:39:00,1
"[CAMPANHA] Você sabe o que é assédio e quais os tipos existem? Essa é a primeira etapa de uma série de ações que faremos para, juntos, combatermos o assédio e tornar o IF Goiano um lugar ainda mais seguro.",2022-12-02 14:20:00,4
"[PÓS-GRADUAÇÃO] O IF Goiano divulgou hoje editais para processo seletivo dos mestrados e doutorado da Instituição. São mais de 140 vagas para 12 cursos – todos gratuitos - distribuídos nos campi Campos Belos, Ceres, Cristalina, Iporá, Morrinhos, Urutaí e Rio Verde, Escolha o mais adequado para você e inscreva-se!Saiba mais: https://bit.ly/3FbGLyn#processoseletivo #mestradosedoutorado #pósgraduação",2022-11-30 15:03:00,1
"[MEDITAÇÃO] A respiração pelas diferentes narinas também tem as suas funções. Saiba mais a respeito nas práticas on-line de medicação, realizadas às terças-feiras, das 17 às 17h30. Aos servidores interessados, ainda dá tempo de participar este ano, para isso inscrevam-se pelo link ou apontem a câmera do celular para o QR code da imagem.#pratiquemeditação #bemviver #meditaçãoonline",2022-11-28 19:21:00,4
[COPA DO MUNDO] Amanhã tem de Brasil de novo! E aí? Ficaram confiantes com a estreia? Então vamos manter a tradição do nosso bolão e joga nos comentários seu palpite!!,2022-11-27 16:00:00,1
"[Cumprimento da Portaria Nº 879, de 11 de novembro de 2022] Em conformidade com a Portaria Nº 879, de 11 de novembro de 2022, que “Dispõe sobre a publicização do cadastro das Instituições de Educação Superior - IES integrantes do sistema federal de ensino no Sistema e-MEC em sítios eletrônicos das IES, redes sociais e propagandas televisivas”, o Instituto Federal  Goiano (IF Goiano) informa que publicou banner do Ministério da Educação (MEC), com um QR Code fornecido pela pela Secretaria de Regulação e Supervisão da Educação Superior (SERES), que tem por objetivo direcionar as pessoas à página cadastral da Instituição no e-MEC.No Banner encontra-se fixado nos destaques de nossa página no Instagram e disponível na sessão de Menus do Portal IF Goiano.",2022-11-25 14:05:00,1
"[CURSOS SUPERIORES] Já fez sua inscrição no nosso processo seletivo de cursos superiores? Quem ainda não fez e quiser receber o link direto para a seleção na DM, é só comentar aqui ""VOU PRO IF GOIANO"", que a gente te enia!!#ifgoiano #cursosuperiores #enem",2022-11-25 13:16:00,1
"[CONSUP] Você sabia que existem membros de todos os segmentos no órgão mais importante da Instituição? Pois é, a cada dois anos, o Conselho Superior passa por novas eleições e amanhã é o último prazo para registro de candidaturas de docentes, técnicos administrativos e estudantes para o biênio 2023-2024. Participe e represente a sua categoria nas consultas e deliberações das diretrizes do IF Goiano. Saiba mais sobre o colegiado e as eleições: https://bit.ly/3F5Gehz#conselhosuperior #eleiçõesconselhosuperior #candidaturasconselhosuperiorVisit the Electoral Justice website for official 2022 election information. Get election info",2022-11-24 11:00:00,1
[COPA DO MUNDO] Amanhã começa a caminhada da seleção brasileira rumo ao Hexa e queremos testar o poder do palpitômetro de vocês. Joga aqui nos comentários quanto vai ser esse jogo e vamos ver quem tem talento pra vidente!,2022-11-23 20:00:00,1
"[EAD] Estamos chegando nos últimos dias deste processo seletivo para Especializações. em Formação Pedagógica para EPT e Educação e Trabalho Docente. Os cursos são 100% EAD e 100% gratuitos. Quem ainda não se inscreveu comenta aqui ""Eu quero!"" Que a gente manda o link na DM!Acesse a página da seleção: https://ps.ifgoiano.edu.br/edital/visualizar/74/",2022-11-23 18:57:00,1
